beta,radius,sample_row_count,ref_count,dataset_count,claim,acceptance
0.39,1.82,1800,1800,60,pass,pass
0.39,1.83,1800,1800,60,pass,pass
0.39,1.84,1800,1800,60,pass,pass
0.39,1.85,1800,1800,60,pass,pass
0.39,1.86,1800,1800,60,pass,pass
0.39,1.87,1800,1800,60,pass,pass
0.39,1.88,1800,1800,60,pass,pass
0.39,1.89,1800,1800,60,pass,pass
0.39,1.9,1800,1800,60,pass,pass
0.39,1.91,1800,1800,60,pass,pass
0.39,1.92,1800,1800,60,pass,pass
0.39,1.93,1800,1800,60,pass,pass
0.39,1.94,1800,1800,60,pass,pass
0.39,1.95,1800,1800,60,pass,pass
0.39,1.96,1800,1800,60,pass,pass
0.39,1.97,1800,1800,60,pass,pass
0.39,1.98,1800,1800,60,pass,pass
0.39,1.99,1800,1800,60,pass,pass
0.39,2.0,1800,1800,60,pass,pass
0.39,2.01,1800,1800,60,pass,pass
0.39,2.02,1800,1800,60,pass,pass
0.39,2.03,1800,1800,60,pass,pass
0.39,2.04,1800,1800,60,pass,pass
0.39,2.05,1800,1800,60,pass,pass
0.39,2.06,1800,1800,60,pass,pass
0.39,2.07,1800,1800,60,pass,pass
0.39,2.08,1800,1800,60,pass,pass
0.39,2.09,1800,1800,60,pass,pass
0.39,2.1,1800,1800,60,pass,pass
0.39,2.11,1800,1800,60,pass,pass
0.39,2.12,1800,1800,60,pass,pass
0.39,2.13,1800,1800,60,pass,pass
0.39,2.14,1800,1800,60,pass,pass
0.39,2.15,1800,1800,60,pass,pass
0.39,2.16,1800,1800,60,pass,pass
0.39,2.17,1800,1800,60,pass,pass
0.39,2.18,1800,1800,60,pass,pass
0.39,2.19,1800,1800,60,pass,pass
0.39,2.2,1800,1800,60,pass,pass
0.39,2.21,1800,1800,60,pass,pass
0.39,2.22,1800,1800,60,pass,pass
0.39,2.23,1800,1800,60,pass,pass
0.39,2.24,1800,1800,60,pass,pass
0.39,2.25,1800,1800,60,pass,pass
0.39,2.26,1800,1800,60,pass,pass
0.39,2.27,1800,1800,60,pass,pass
0.39,2.28,1800,1800,60,pass,pass
0.39,2.29,1800,1800,60,pass,pass
0.39,2.3,1800,1800,60,pass,pass
0.39,2.31,1800,1800,60,pass,pass
0.39,2.32,1800,1800,60,pass,pass
0.39,2.33,1800,1800,60,pass,pass
0.39,2.34,1800,1800,60,pass,pass
0.39,2.35,1800,1800,60,pass,pass
0.39,2.36,1800,1800,60,pass,pass
0.39,2.37,1800,1800,60,pass,pass
0.39,2.38,1800,1800,60,pass,pass
0.39,2.39,1800,1800,60,pass,pass
0.39,2.4,1800,1800,60,pass,pass
0.39,2.41,1800,1800,60,pass,pass
0.39,2.42,1800,1800,60,pass,pass
0.39,2.43,1800,1800,60,pass,pass
0.39,2.44,1800,1800,60,pass,pass
0.39,2.45,1800,1800,60,pass,pass
0.39,2.46,1800,1800,60,pass,pass
0.39,2.47,1800,1800,60,pass,pass
0.39,2.48,1800,1800,60,pass,pass
0.39,2.49,1800,1800,60,pass,pass
0.39,2.5,1800,1800,60,pass,pass
